K,alphap,meanE,varE,skewE,kurtE,class
0.15,1.413716694,60.70163197,239.600107,-1.580924538,4.104980958,five
0.15,1.413716694,60.75070351,236.9494117,-1.657532394,4.239224396,five
0.15,1.413716694,59.47409165,217.9193254,-1.717510516,4.38394518,five
0.15,1.413716694,58.77835762,212.4432235,-1.692953937,4.344862232,five
0.15,1.413716694,57.47633764,195.3308905,-1.75746965,4.475801018,five
0.15,1.413716694,55.67136676,175.2451364,-1.782767331,4.560011873,five
0.15,1.413716694,54.53034585,168.7299062,-1.697423424,4.406529897,five
0.15,1.413716694,52.56487695,147.0978902,-1.772079944,4.584052401,five
0.15,1.413716694,50.3896245,125.7131536,-1.841684342,4.764451532,five
0.15,1.413716694,48.84757439,115.8124842,-1.780976012,4.667424445,five
0.15,1.413716694,47.36702672,105.5013966,-1.776378219,4.66587973,five
0.15,1.413716694,45.42151389,90.49468728,-1.826889247,4.817366435,five
0.15,1.413716694,43.45556873,77.80273941,-1.825609306,4.855928249,five
0.15,1.413716694,41.88527812,69.46026106,-1.785845712,4.820011131,five
0.15,1.413716694,40.28176511,60.72087213,-1.785326713,4.870044888,five
0.15,1.413716694,38.47032065,50.43009803,-1.855252136,5.084603002,five
0.15,1.413716694,37.13008218,46.5667799,-1.678260954,4.748871383,five
0.15,1.413716694,35.71835317,40.44933596,-1.675772971,4.76890512,five
0.15,1.413716694,34.33032744,34.6828635,-1.687723688,4.841759448,five
0.15,1.413716694,32.69210127,27.97977574,-1.725783303,5.035955447,five
0.15,1.413716694,31.47431646,24.97892626,-1.591140782,4.735765784,five
0.15,1.413716694,30.3722679,21.72556641,-1.584365477,4.730540426,five
0.15,1.413716694,29.35081218,18.21609331,-1.75116116,5.042307013,five
0.15,1.413716694,28.51764868,18.04930092,-1.385895745,4.327625317,five
0.15,1.413716694,27.56668385,15.93135396,-1.376597737,4.234423608,five
0.15,1.413716694,26.51873515,13.11665068,-1.499690334,4.457079784,five
0.15,1.413716694,25.26218829,10.30383992,-1.555709883,4.605070645,five
0.15,1.413716694,24.31665125,8.511352884,-1.693961158,4.805194511,five
0.15,1.413716694,23.70997746,8.652708169,-1.386468116,4.094436976,five
0.15,1.413716694,22.91819316,7.560605875,-1.352829772,4.135117287,five
0.15,1.413716694,22.13097072,6.910868347,-1.25548142,3.8606969,five
0.15,1.413716694,21.24423981,5.297102961,-1.431312121,4.742108531,five
0.15,1.413716694,20.46713199,4.38009361,-1.589910584,5.725761867,five
0.15,1.413716694,19.5948783,3.400510681,-1.942533271,7.836380224,five
0.15,1.413716694,18.8189324,2.915398028,-2.211309134,10.08124232,five
0.15,1.413716694,17.88963539,2.273339087,-2.84153532,15.24689685,five
0.15,1.413716694,17.11363764,2.097870095,-3.021125911,17.8902057,five
0.15,1.413716694,16.22393308,1.841967785,-2.929239379,18.89785547,five
0.15,1.413716694,15.13963359,1.465461247,-2.13158385,17.54308894,five
0.15,1.413716694,14.23102004,1.510223572,-0.555572247,12.45550994,five
0.15,1.413716694,13.18232289,1.705163941,0.594527337,14.46399113,five
0.15,1.413716694,12.1462657,1.760316383,1.735101502,24.79978973,five
0.15,1.413716694,10.93529344,1.980777392,3.403407977,33.31860203,five
0.15,1.413716694,9.622357205,2.388845779,4.771592878,39.19128092,five
0.15,1.413716694,8.486330651,2.830816185,5.525395569,44.46188901,five
0.15,1.413716694,7.6671969,3.273692405,5.968545571,46.35486312,five
0.15,1.413716694,7.647175815,3.368301778,6.230094115,47.97218221,five
0.15,1.413716694,8.717278483,2.682781952,7.33796458,60.35457036,five
0.15,1.413716694,10.12953099,2.147735305,7.729658294,66.81100211,five
0.15,1.413716694,11.06116401,1.877100264,7.974129784,71.13188217,five
0.15,1.413716694,11.71919915,1.732330809,8.114039208,73.76809006,five
0.15,1.413716694,12.22910482,1.649071188,8.183825173,75.1979706,five
0.15,1.413716694,12.65457167,1.598942938,8.202220351,75.70754935,five
0.15,1.413716694,13.03033748,1.567759451,8.180720907,75.48546564,five
0.15,1.413716694,13.37717143,1.547514123,8.127208168,74.66926338,five
0.15,1.413716694,13.7070401,1.533687376,8.046835502,73.35671894,five
0.15,1.413716694,14.03049713,1.522265774,7.945466529,71.65790288,five
0.15,1.413716694,14.48890707,1.502697179,7.567401002,66.9831722,five
0.15,1.413716694,16.80736831,8.148511776,1.053951238,2.941909656,five
0.15,1.413716694,18.85417397,12.4412115,0.134669149,1.399402005,five
0.15,1.413716694,18.80190512,15.28370936,0.537874658,1.595050552,five
0.15,1.413716694,19.05217191,16.51579963,0.906334527,2.286401632,five
0.15,1.413716694,20.03929428,20.12091582,0.666655896,1.808150795,five
0.15,1.413716694,21.11094774,23.91576059,0.529431692,1.68604985,five
0.15,1.413716694,23.46850606,26.47742486,0.060740552,1.527414279,five
0.15,1.413716694,25.78426048,35.24196593,-0.15155465,1.46422752,five
0.15,1.413716694,25.61500499,43.90902736,0.081188659,1.394493641,five
0.15,1.413716694,25.84651697,49.79632936,0.250365009,1.49436085,five
0.15,1.413716694,26.89741725,56.53197748,0.229526235,1.440686691,five
0.15,1.413716694,28.8524016,75.90558945,0.218914497,1.443325466,five
0.15,1.413716694,29.14882584,73.43444364,0.318393513,1.680719088,five
0.15,1.413716694,31.74021576,108.452252,0.236159324,1.469553347,five
0.15,1.413716694,33.33706116,100.7427315,0.185244086,1.689912877,five
0.15,1.413716694,35.59276005,155.3980034,0.098109342,1.373173156,five
0.15,1.413716694,36.28256128,142.7662695,0.188153997,1.696411992,five
0.15,1.413716694,37.69011914,176.0932807,0.28347365,1.584685557,five
0.15,1.413716694,40.92553865,201.2679918,0.078007996,1.534654308,five
0.15,1.413716694,41.87889071,227.7195827,0.235249171,1.552267,five
0.15,1.413716694,46.92770978,254.1567093,-0.123343787,1.570937727,five
0.15,1.413716694,49.31631488,278.422968,-0.173122676,1.632313237,five
0.15,1.413716694,52.4386701,299.3950552,-0.351753797,1.734307527,five
0.15,1.413716694,54.86183007,341.9170332,-0.326392602,1.750014358,five
0.15,1.413716694,57.21184212,367.4546581,-0.384860055,1.818385577,five
0.15,1.413716694,57.73849925,351.0504269,-0.468967824,1.888594964,five
0.15,1.413716694,59.41274011,378.6790334,-0.425753389,1.979497577,five
0.15,1.413716694,60.77404483,389.4876912,-0.39609581,2.202715076,five
0.15,1.413716694,59.66407336,312.7190399,-0.623552788,2.653993929,five
0.15,1.413716694,59.35127528,251.6947838,-1.155217432,3.324374269,five
0.15,1.413716694,59.14388151,224.4279902,-1.461402123,3.916066811,five
0.15,1.413716694,59.72868131,224.5583046,-1.589389517,4.151727484,five
0.15,1.413716694,60.70163197,239.600107,-1.580924538,4.104980958,five
0.15,1.413716694,60.75070351,236.9494117,-1.657532394,4.239224396,five
0.15,1.413716694,59.47409165,217.9193254,-1.717510516,4.38394518,five
0.15,1.413716694,58.77835762,212.4432235,-1.692953937,4.344862232,five
0.15,1.413716694,57.47633764,195.3308905,-1.75746965,4.475801018,five
0.15,1.413716694,55.67136676,175.2451364,-1.782767331,4.560011873,five
0.15,1.413716694,54.53034585,168.7299062,-1.697423424,4.406529897,five
0.15,1.413716694,52.56487695,147.0978902,-1.772079944,4.584052401,five
0.15,1.413716694,50.3896245,125.7131536,-1.841684342,4.764451532,five
0.15,1.413716694,48.84757439,115.8124842,-1.780976012,4.667424445,five
0.15,1.413716694,47.36702672,105.5013966,-1.776378219,4.66587973,five
0.15,1.413716694,45.42151389,90.49468728,-1.826889247,4.817366435,five
0.16,1.413716694,45.62531354,91.84482283,-1.827402232,4.827638276,five
0.16,1.413716694,43.57281126,78.82967233,-1.800233563,4.833191947,five
0.16,1.413716694,42.1445486,71.9188218,-1.738681241,4.728093963,five
0.16,1.413716694,40.43441337,62.30672281,-1.730849307,4.780365876,five
0.16,1.413716694,38.64861903,51.64394804,-1.827802683,5.030586712,five
0.16,1.413716694,37.30251541,48.51637994,-1.581868925,4.586310376,five
0.16,1.413716694,35.84603908,41.81275795,-1.591423254,4.628503114,five
0.16,1.413716694,34.3678843,35.13482132,-1.638581846,4.755889499,five
0.16,1.413716694,32.76661237,27.64333801,-1.813547627,5.176275814,five
0.16,1.413716694,31.52984188,25.4155554,-1.545357728,4.631620182,five
0.16,1.413716694,30.43330114,22.26190269,-1.514677874,4.587313786,five
0.16,1.413716694,29.42752187,18.83942063,-1.651957947,4.834798867,five
0.16,1.413716694,28.57637297,18.44119181,-1.325160169,4.2295581,five
0.16,1.413716694,27.59704139,16.12257653,-1.332874095,4.153577477,five
0.16,1.413716694,26.51454442,13.04927656,-1.483045415,4.430927114,five
0.16,1.413716694,25.29124388,10.26279205,-1.555237506,4.627819773,five
0.16,1.413716694,24.34474955,8.501272069,-1.67832231,4.794341399,five
0.16,1.413716694,23.78328193,8.288303583,-1.54046089,4.487074222,five
0.16,1.413716694,22.95685901,7.570360473,-1.341723767,4.112594631,five
0.16,1.413716694,22.22168312,6.575088465,-1.39038885,4.319520268,five
0.16,1.413716694,21.27647456,5.306422202,-1.417068923,4.659056184,five
0.16,1.413716694,20.51297522,4.460582043,-1.532881989,5.451645385,five
0.16,1.413716694,19.57242928,3.279034958,-1.967721462,7.810918827,five
0.16,1.413716694,18.8561569,2.94143525,-2.118009069,9.337079247,five
0.16,1.413716694,18.00061585,2.429181798,-2.52704921,12.71951203,five
0.16,1.413716694,17.14942138,2.081866988,-2.870578764,16.22720958,five
0.16,1.413716694,16.28192464,1.846117261,-2.79371629,17.21396399,five
0.16,1.413716694,15.31388995,1.612599115,-2.024050348,14.77555378,five
0.16,1.413716694,14.30191757,1.493889506,-0.629456314,12.65507445,five
0.16,1.413716694,13.27648252,1.675459987,0.563234817,14.27599296,five
0.16,1.413716694,12.26565985,1.708204123,1.783446121,24.49657055,five
0.16,1.413716694,11.13332011,1.941248449,3.25491888,32.13553936,five
0.16,1.413716694,9.91321133,2.295753163,4.625537718,38.43470699,five
0.16,1.413716694,8.889402749,2.680469052,5.3853163,43.66374957,five
0.16,1.413716694,8.185354616,3.080717892,5.74421423,44.89008891,five
0.16,1.413716694,8.233028049,3.153247447,5.952819467,46.12210475,five
0.16,1.413716694,8.88167384,2.580997332,7.449416625,61.97390155,five
0.16,1.413716694,10.14517644,2.129300378,7.777642362,67.52995094,five
0.16,1.413716694,11.03687637,1.877215137,8.00352323,71.57719855,five
0.16,1.413716694,11.68634729,1.735661744,8.140041722,74.17148179,five
0.16,1.413716694,12.1957535,1.65209313,8.211150186,75.63556894,five
0.16,1.413716694,12.62295674,1.600751381,8.232378901,76.20426011,five
0.16,1.413716694,13.00080488,1.568162946,8.214230284,76.04914484,five
0.16,1.413716694,13.34946284,1.546618188,8.163762467,75.29304732,five
0.16,1.413716694,13.68116932,1.531488528,8.086271428,74.0349758,five
0.16,1.413716694,14.02811652,1.510688185,7.999895558,72.59296286,five
0.16,1.413716694,15.51384381,3.962563324,1.941099195,8.08952755,five
0.16,1.413716694,17.64918496,10.65758323,0.577571929,1.832985253,five
0.16,1.413716694,18.38420032,10.22475878,0.530643614,1.969288402,five
0.16,1.413716694,18.53059608,14.33932453,0.791181581,1.991194972,five
0.16,1.413716694,19.38464936,16.5623211,0.678278306,1.892027057,five
0.16,1.413716694,20.48934773,20.28344001,0.481178061,1.638348683,five
0.16,1.413716694,21.65612556,24.49103325,0.296995477,1.439976529,five
0.16,1.413716694,22.14100081,28.72907697,0.383959087,1.503425193,five
0.16,1.413716694,26.02570906,34.30342487,-0.19090338,1.485572953,five
0.16,1.413716694,25.31843698,44.18241471,0.116988316,1.372898255,five
0.16,1.413716694,26.41984674,51.02422947,0.08728796,1.33045501,five
0.16,1.413716694,28.25516335,68.80120678,0.133809603,1.398942366,five
0.16,1.413716694,28.63199352,71.50993118,0.153855582,1.382253078,five
0.16,1.413716694,30.22761831,90.41720816,0.252408077,1.478696215,five
0.16,1.413716694,31.93734455,91.47481891,0.239167931,1.682682341,five
0.16,1.413716694,32.85953111,119.3369989,0.254500669,1.532557657,five
0.16,1.413716694,36.23281948,164.2655303,0.048983,1.319517591,five
0.16,1.413716694,37.82442229,172.8892561,0.006623168,1.353699705,five
0.16,1.413716694,38.6663932,189.0218246,0.2157208,1.535401957,five
0.16,1.413716694,40.67432132,216.0003431,0.216436339,1.521617606,five
0.16,1.413716694,42.10864545,226.5034304,0.230503856,1.569449868,five
0.16,1.413716694,47.54322648,259.1790713,-0.163181108,1.57929485,five
0.16,1.413716694,49.77370049,286.6717025,-0.16237547,1.641896618,five
0.16,1.413716694,52.63096767,297.8434829,-0.360428799,1.755619143,five
0.16,1.413716694,54.92418898,343.3392068,-0.353776478,1.694458076,five
0.16,1.413716694,57.90011861,381.0893373,-0.368052621,1.837255778,five
0.16,1.413716694,59.11018189,382.0078092,-0.457830283,1.880517994,five
0.16,1.413716694,60.15198731,393.1506314,-0.417758787,2.000423336,five
0.16,1.413716694,61.33135394,393.0864563,-0.443016658,2.212780393,five
0.16,1.413716694,61.15967216,343.6604022,-0.592912109,2.643906099,five
0.16,1.413716694,60.05679029,258.1072541,-1.220262397,3.341849636,five
0.16,1.413716694,59.61622118,233.9072544,-1.401483838,3.816350436,five
0.16,1.413716694,60.67041815,232.9982836,-1.647328779,4.249407354,five
0.16,1.413716694,60.91128423,239.5508047,-1.614505495,4.167902106,five
0.16,1.413716694,61.33973556,244.3821713,-1.654848613,4.234888529,five
0.16,1.413716694,60.3974527,231.2606551,-1.684876619,4.316066579,five
0.16,1.413716694,59.30828449,219.3544603,-1.68019542,4.316498869,five
0.16,1.413716694,57.86257785,200.0510356,-1.742838043,4.456322692,five
0.16,1.413716694,55.88575566,176.0189482,-1.806407868,4.61798343,five
0.16,1.413716694,54.84785159,170.068503,-1.738352139,4.48491618,five
0.16,1.413716694,53.04478277,152.1053096,-1.761514283,4.563795927,five
0.16,1.413716694,51.03082254,133.1814147,-1.786726406,4.66839038,five
0.16,1.413716694,49.24088426,119.7893063,-1.755204845,4.631022299,five
0.16,1.413716694,47.41608942,105.5053781,-1.774679093,4.695786716,five
0.16,1.413716694,45.62531354,91.84482283,-1.827402232,4.827638276,five
0.16,1.413716694,43.57281126,78.82967233,-1.800233563,4.833191947,five
0.16,1.413716694,42.1445486,71.9188218,-1.738681241,4.728093963,five
0.16,1.413716694,40.43441337,62.30672281,-1.730849307,4.780365876,five
0.16,1.413716694,38.64861903,51.64394804,-1.827802683,5.030586712,five
0.16,1.413716694,37.30251541,48.51637994,-1.581868925,4.586310376,five
0.16,1.413716694,35.84603908,41.81275795,-1.591423254,4.628503114,five
0.16,1.413716694,34.3678843,35.13482132,-1.638581846,4.7558895,five
0.16,1.413716694,32.76661237,27.64333801,-1.813547627,5.176275815,five
0.16,1.413716694,31.52984188,25.41555539,-1.545357729,4.631620183,five
0.16,1.413716694,30.43330114,22.26190268,-1.514677875,4.587313788,five
0.16,1.413716694,29.42752187,18.83942062,-1.651957947,4.834798867,five
0.16,1.413716694,28.57637297,18.44119181,-1.325160169,4.229558099,five
0.16,1.413716694,27.59704139,16.12257653,-1.332874095,4.153577477,five
0.16,1.413716694,26.51454442,13.04927656,-1.483045415,4.430927114,five
0.16,1.413716694,25.29124388,10.26279205,-1.555237506,4.627819772,five
0.16,1.413716694,24.34474955,8.501272069,-1.67832231,4.794341399,five
0.16,1.413716694,23.78328193,8.288303583,-1.54046089,4.487074221,five
0.16,1.413716694,22.95685901,7.570360473,-1.341723767,4.112594631,five
0.16,1.413716694,22.22168312,6.575088465,-1.39038885,4.319520268,five
0.16,1.413716694,21.27647456,5.306422202,-1.417068923,4.659056184,five
0.16,1.413716694,20.51297522,4.460582043,-1.532881989,5.451645384,five
0.16,1.413716694,19.57242928,3.279034958,-1.967721462,7.810918826,five
0.16,1.413716694,18.8561569,2.94143525,-2.118009069,9.337079247,five
0.16,1.413716694,18.00061585,2.429181798,-2.52704921,12.71951203,five
0.16,1.413716694,17.14942138,2.081866989,-2.870578762,16.22720957,five
0.16,1.413716694,16.28192464,1.846117261,-2.79371629,17.21396399,five
0.16,1.413716694,15.31388995,1.612599115,-2.024050348,14.77555378,five
0.16,1.413716694,14.30191757,1.493889498,-0.629456302,12.65507456,five
0.16,1.413716694,13.27648253,1.675459989,0.56323479,14.27599291,five
0.16,1.413716694,12.26565985,1.708204123,1.783446121,24.49657055,five
0.16,1.413716694,11.13332012,1.941248444,3.25491888,32.13553946,five
0.16,1.413716694,9.91321133,2.295753163,4.625537718,38.43470699,five
0.16,1.413716694,8.889402749,2.680469052,5.3853163,43.66374957,five
0.16,1.413716694,8.185354616,3.080717892,5.74421423,44.89008891,five
0.16,1.413716694,8.233028061,3.153247391,5.952819618,46.12210622,five
0.16,1.413716694,8.88167384,2.580997332,7.449416625,61.97390155,five
0.16,1.413716694,10.14517605,2.129300556,7.777642169,67.52994797,five
0.16,1.413716694,11.03687637,1.877215137,8.00352323,71.57719855,five
0.16,1.413716694,11.68634729,1.735661744,8.140041722,74.17148179,five
0.16,1.413716694,12.1957535,1.65209313,8.211150186,75.63556894,five
0.16,1.413716694,12.62295674,1.600751381,8.232378901,76.20426011,five
0.16,1.413716694,13.00080488,1.568162946,8.214230284,76.04914484,five
0.16,1.413716694,13.34946284,1.546618188,8.163762467,75.29304732,five
0.16,1.413716694,13.68116932,1.531488528,8.086271428,74.0349758,five
0.16,1.413716694,14.02811652,1.510688185,7.999895558,72.59296286,five
0.16,1.413716694,15.51384381,3.962563324,1.941099195,8.08952755,five
0.16,1.413716694,17.64918496,10.65758323,0.577571929,1.832985253,five
0.16,1.413716694,18.38420032,10.22475878,0.530643614,1.969288402,five
0.16,1.413716694,18.53059608,14.33932453,0.791181581,1.991194972,five
0.16,1.413716694,19.38464936,16.5623211,0.678278306,1.892027057,five
0.16,1.413716694,20.48934773,20.28344001,0.481178061,1.638348683,five
0.16,1.413716694,21.65612556,24.49103325,0.296995477,1.439976529,five
0.16,1.413716694,22.14100081,28.72907697,0.383959087,1.503425193,five
0.16,1.413716694,26.02570906,34.30342487,-0.19090338,1.485572953,five
0.16,1.413716694,25.31843698,44.18241471,0.116988316,1.372898255,five
0.16,1.413716694,26.41984674,51.02422947,0.08728796,1.33045501,five
0.16,1.413716694,28.25516335,68.80120678,0.133809603,1.398942366,five
0.16,1.413716694,28.63199352,71.50993118,0.153855582,1.382253078,five
0.16,1.413716694,30.22761831,90.41720816,0.252408077,1.478696215,five
0.16,1.413716694,31.93734455,91.47481891,0.239167931,1.682682341,five
0.16,1.413716694,32.85953111,119.3369989,0.254500669,1.532557657,five
0.16,1.413716694,36.23281948,164.2655303,0.048983,1.319517591,five
0.16,1.413716694,37.82442229,172.8892561,0.006623168,1.353699705,five
0.16,1.413716694,38.6663932,189.0218246,0.2157208,1.535401957,five
0.16,1.413716694,40.67432132,216.0003431,0.216436339,1.521617606,five
0.16,1.413716694,42.10864545,226.5034304,0.230503856,1.569449868,five
0.16,1.413716694,47.54322648,259.1790713,-0.163181108,1.57929485,five
0.16,1.413716694,49.77370049,286.6717025,-0.16237547,1.641896618,five
0.16,1.413716694,52.63096767,297.8434829,-0.360428799,1.755619143,five
0.16,1.413716694,54.92418898,343.3392068,-0.353776478,1.694458076,five
0.16,1.413716694,57.90011861,381.0893373,-0.368052621,1.837255778,five
0.16,1.413716694,59.11018189,382.0078092,-0.457830283,1.880517994,five
0.16,1.413716694,60.15198731,393.1506314,-0.417758787,2.000423336,five
0.16,1.413716694,61.33135394,393.0864563,-0.443016658,2.212780393,five
0.16,1.413716694,61.15967216,343.6604022,-0.592912109,2.643906099,five
0.16,1.413716694,60.05679029,258.1072541,-1.220262397,3.341849636,five
0.16,1.413716694,59.61622118,233.9072544,-1.401483838,3.816350436,five
0.16,1.413716694,60.67041815,232.9982836,-1.647328779,4.249407354,five
0.16,1.413716694,60.91128423,239.5508047,-1.614505495,4.167902106,five
0.16,1.413716694,61.33973556,244.3821713,-1.654848613,4.234888529,five
0.16,1.413716694,60.3974527,231.2606551,-1.684876619,4.316066579,five
0.16,1.413716694,59.30828449,219.3544603,-1.68019542,4.316498869,five
0.16,1.413716694,57.86257785,200.0510356,-1.742838043,4.456322692,five
0.16,1.413716694,55.88575566,176.0189482,-1.806407868,4.61798343,five
0.16,1.413716694,54.84785159,170.068503,-1.738352139,4.48491618,five
0.16,1.413716694,53.04478277,152.1053096,-1.761514283,4.563795927,five
0.16,1.413716694,51.03082254,133.1814147,-1.786726406,4.66839038,five
0.16,1.413716694,49.24088426,119.7893063,-1.755204845,4.631022299,five
0.16,1.413716694,47.41608942,105.5053781,-1.774679093,4.695786716,five
0.16,1.413716694,45.62531354,91.84482283,-1.827402232,4.827638276,five
0.17,1.413716694,45.79761834,93.56662323,-1.796257296,4.790541082,six
0.17,1.413716694,43.57795769,77.9973602,-1.829855808,4.918952507,six
0.17,1.413716694,42.00780055,69.86732694,-1.785357271,4.843837833,six
0.17,1.413716694,40.67742281,64.32918375,-1.697644679,4.699933964,six
0.17,1.413716694,38.84493386,53.61097561,-1.751243881,4.883052329,six
0.17,1.413716694,37.28335997,47.62804129,-1.63468126,4.676733899,six
0.17,1.413716694,35.94223994,42.59888949,-1.560968513,4.541290526,six
0.17,1.413716694,34.48425547,36.36636744,-1.552039718,4.591132437,six
0.17,1.413716694,32.87961053,28.78267145,-1.70055784,4.945306672,six
0.17,1.413716694,31.5841476,26.09270181,-1.460725201,4.48274865,six
0.17,1.413716694,30.48729363,22.86927148,-1.433091068,4.425912511,six
0.17,1.413716694,29.50908249,19.58096784,-1.544672002,4.602978891,six
0.17,1.413716694,28.62924676,18.75928381,-1.273007952,4.161177203,six
0.17,1.413716694,27.61562645,16.24148586,-1.299288918,4.083934565,six
0.17,1.413716694,26.50224229,12.9532505,-1.469890971,4.402398071,six
0.17,1.413716694,25.33304325,10.24088684,-1.557447011,4.661681155,six
0.17,1.413716694,24.35885994,8.414278841,-1.686612038,4.815733324,six
0.17,1.413716694,23.75545981,7.871212047,-1.631021505,4.75190845,six
0.17,1.413716694,22.99955924,7.586231913,-1.33460649,4.089756081,six
0.17,1.413716694,22.15902676,6.138488768,-1.459489289,4.582632516,six
0.17,1.413716694,21.34263427,5.424165163,-1.377348897,4.506601049,six
0.17,1.413716694,20.54966716,4.499744317,-1.494645395,5.25744019,six
0.17,1.413716694,19.64208762,3.394141813,-1.861446827,7.188643537,six
0.17,1.413716694,18.89110507,2.954122626,-2.045013673,8.737914547,six
0.17,1.413716694,18.07075272,2.491680966,-2.367851867,11.32143346,six
0.17,1.413716694,17.17921694,2.053348547,-2.750274798,14.90002889,six
0.17,1.413716694,16.34196863,1.849724635,-2.660728755,15.63515183,six
0.17,1.413716694,15.41637095,1.64839581,-2.006309941,13.76490759,six
0.17,1.413716694,14.36157738,1.469134364,-0.660063272,12.88571623,six
0.17,1.413716694,13.35390573,1.631344925,0.564223507,14.41154289,six
0.17,1.413716694,12.4128218,1.677683485,1.736035979,23.53836052,six
0.17,1.413716694,11.32611653,1.888591085,3.163361827,31.428777,six
0.17,1.413716694,10.18367159,2.178669509,4.5981394,38.8535607,six
0.17,1.413716694,9.289585874,2.552011107,5.191346669,42.34981995,six
0.17,1.413716694,8.676741911,2.914548502,5.498916255,43.19894079,six
0.17,1.413716694,8.619451425,2.968830931,5.929345508,46.3226379,six
0.17,1.413716694,9.040338213,2.488057496,7.551791873,63.49123615,six
0.17,1.413716694,10.17382196,2.10622967,7.828886166,68.3076909,six
0.17,1.413716694,11.02258473,1.873812312,8.036327959,72.08020529,six
0.17,1.413716694,11.66003174,1.736892623,8.168380811,74.61423603,six
0.17,1.413716694,12.16747101,1.653578877,8.240425437,76.10561414,six
0.17,1.413716694,12.59502644,1.601499437,8.26411142,76.7270577,six
0.17,1.413716694,12.97461824,1.567613173,8.24933173,76.63902378,six
0.17,1.413716694,13.32439199,1.545000056,8.201649133,75.93943838,six
0.17,1.413716694,13.66212724,1.526809417,8.130965815,74.79694162,six
0.17,1.413716694,14.51202027,2.019668979,4.683073226,34.39686131,six
0.17,1.413716694,16.94425036,8.772109468,0.596692397,2.015829394,six
0.17,1.413716694,18.09709765,10.98966742,0.248371124,1.484397183,six
0.17,1.413716694,17.95227884,12.25850698,0.82724638,2.134536687,six
0.17,1.413716694,19.92115569,14.8415756,0.207833688,1.504241553,six
0.17,1.413716694,21.21951006,16.44146572,0.031897369,1.494140859,six
0.17,1.413716694,20.79212232,21.12539429,0.341900339,1.462194062,six
0.17,1.413716694,21.92947314,25.59008364,0.246198172,1.409306309,six
0.17,1.413716694,22.87841966,31.58886333,0.238112389,1.383758111,six
0.17,1.413716694,26.36098545,34.01376151,-0.299026481,1.527941436,six
0.17,1.413716694,25.35008994,45.97396755,0.146390625,1.348451101,six
0.17,1.413716694,27.58356309,44.63462491,-0.149135267,1.529503408,six
0.17,1.413716694,27.78504682,63.73899289,0.082245825,1.305271487,six
0.17,1.413716694,28.76941697,68.77032158,0.175501923,1.570407297,six
0.17,1.413716694,30.69531622,78.14948854,0.236647177,1.656665462,six
0.17,1.413716694,32.52683185,110.1182595,0.026769815,1.305420013,six
0.17,1.413716694,34.67129639,142.1713031,0.040315746,1.314546655,six
0.17,1.413716694,34.97931933,126.9639736,0.222608036,1.701347138,six
0.17,1.413716694,38.41129019,182.6038119,-0.02605722,1.318387396,six
0.17,1.413716694,38.28378452,179.919281,0.232738775,1.532372251,six
0.17,1.413716694,40.95425676,210.3644834,0.167325365,1.525452276,six
0.17,1.413716694,42.96084525,233.0796188,0.152232183,1.530534125,six
0.17,1.413716694,47.98839653,261.3767516,-0.181407964,1.609977929,six
0.17,1.413716694,50.50752751,284.6084562,-0.257044265,1.707659858,six
0.17,1.413716694,53.10696933,311.0924286,-0.312357348,1.759267009,six
0.17,1.413716694,55.92234078,359.908614,-0.360869065,1.722533804,six
0.17,1.413716694,58.69454648,399.8593583,-0.362060026,1.842560407,six
0.17,1.413716694,59.66132569,386.507711,-0.479224179,1.907061541,six
0.17,1.413716694,60.3833822,396.4674485,-0.399586337,2.032298771,six
0.17,1.413716694,61.97559599,406.175543,-0.430728017,2.232768214,six
0.17,1.413716694,62.19491401,365.7174426,-0.580133569,2.611467397,six
0.17,1.413716694,60.44888827,256.3825793,-1.294332605,3.492782654,six
0.17,1.413716694,60.24734825,242.1966544,-1.398024723,3.8097459,six
0.17,1.413716694,61.22249943,245.5350613,-1.561502307,4.074610206,six
0.17,1.413716694,61.56061111,246.9256113,-1.627603783,4.189394888,six
0.17,1.413716694,61.86620695,252.9298346,-1.622258171,4.182457271,six
0.17,1.413716694,61.13600277,239.4127025,-1.70438519,4.342773535,six
0.17,1.413716694,59.67477104,222.6301688,-1.692892019,4.346801451,six
0.17,1.413716694,58.46514198,208.5983331,-1.708153902,4.398162895,six
0.17,1.413716694,56.3541678,180.1905702,-1.820397678,4.648836984,six
0.17,1.413716694,54.85389777,167.4713104,-1.784828257,4.597631804,six
0.17,1.413716694,53.71662973,161.2898423,-1.70224256,4.444360695,six
0.17,1.413716694,51.43979161,136.7666472,-1.788626826,4.675751392,six
0.17,1.413716694,49.48228255,121.1822893,-1.771112059,4.673198535,six
0.17,1.413716694,47.66833469,107.8129192,-1.756448105,4.676624288,six
0.17,1.413716694,45.79761834,93.56662323,-1.796257296,4.790541082,six
0.17,1.413716694,43.57795769,77.9973602,-1.829855808,4.918952507,six
0.17,1.413716694,42.00780055,69.86732694,-1.785357271,4.843837833,six
0.17,1.413716694,40.67742281,64.32918375,-1.697644679,4.699933964,six
0.17,1.413716694,38.84493386,53.61097561,-1.751243881,4.883052329,six
0.17,1.413716694,37.28335997,47.62804129,-1.63468126,4.676733898,six
0.17,1.413716694,35.94223994,42.59888949,-1.560968513,4.541290526,six
0.17,1.413716694,34.48425547,36.36636743,-1.552039718,4.591132437,six
0.17,1.413716694,32.87961053,28.78267144,-1.700557841,4.945306673,six
